names	scores	logfoldchanges	pvals	pvals_adj
RP11-253D19.1	-0.14228982	-1.6300564	0.8868510892672999	0.9974318411271254
ACY3	-0.14228982	-2.1249948	0.8868510892672999	0.9974318411271254
SERPINC1	-0.14231269	-1.9479519	0.8868330234952083	0.9974318411271254
LINC01010	-0.14231269	-2.054404	0.8868330234952083	0.9974318411271254
IMPG2	-0.14231269	-2.0778508	0.8868330234952083	0.9974318411271254
RP11-479O16.1	-0.14231269	-1.8980163	0.8868330234952083	0.9974318411271254
RP11-274B21.8	-0.14231269	-1.9537936	0.8868330234952083	0.9974318411271254
RP11-438L19.1	-0.14231269	-1.8715175	0.8868330234952083	0.9974318411271254
AC132192.1	-0.14231269	-2.1799254	0.8868330234952083	0.9974318411271254
RP11-307P5.2	-0.14233556	-2.2457495	0.8868149577819217	0.9974318411271254
FAM194B	-0.14233556	-2.2409616	0.8868149577819217	0.9974318411271254
UBE2NL	-0.14233556	-2.0678356	0.8868149577819217	0.9974318411271254
CYP19A1	-0.14233556	-2.2246377	0.8868149577819217	0.9974318411271254
RP11-697E14.2	-0.14235844	-2.135785	0.8867968921274489	0.9974318411271254
AC073257.2	-0.14235844	-2.4533348	0.8867968921274489	0.9974318411271254
RP5-881L22.5	-0.14235844	-2.2135904	0.8867968921274489	0.9974318411271254
CARTPT	-0.14238131	-2.4037447	0.8867788265317996	0.9974318411271254
RP11-863K10.7	-0.14238131	-2.401174	0.8867788265317996	0.9974318411271254
IL2RB	-0.14238131	-2.2883549	0.8867788265317996	0.9974318411271254
RP6-91H8.2	-0.14238131	-2.2685943	0.8867788265317996	0.9974318411271254
RP11-48B3.3	-0.14238131	-2.2379475	0.8867788265317996	0.9974318411271254
CTD-3162L10.1	-0.14238131	-2.3529768	0.8867788265317996	0.9974318411271254
RP11-58O3.2	-0.14238131	-2.2261806	0.8867788265317996	0.9974318411271254
RP11-1191J2.2	-0.14240418	-2.566404	0.8867607609949829	0.9974318411271254
RP11-96D1.11	-0.14244993	-2.5973055	0.8867246300978845	0.9974318411271254
RP11-760N9.1	-0.1424728	-2.9112804	0.8867065647376211	0.9974318411271254
SYT4	-0.1424728	-2.5529804	0.8867065647376211	0.9974318411271254
C8orf59	-0.14386801	0.055766188	0.8856046894342033	0.9974318411271254
DENND1A	-0.14391376	0.12900192	0.8855685661079682	0.9974318411271254
SLC2A1-AS1	-0.14450845	-0.51158434	0.8850989845346715	0.9974318411271254
B4GALNT1	-0.14578931	-0.10871824	0.8840877153373898	0.9974318411271254
TMEM121	-0.14589223	-0.015625332	0.8840064608086845	0.9974318411271254
CTD-2555C10.3	-0.14624676	-0.15619957	0.8837265934431455	0.9974318411271254
TMEM81	-0.14640687	-0.10849511	0.8836002064838098	0.9974318411271254
RP11-410E4.1	-0.14647548	-0.4492038	0.8835460415508223	0.9974318411271254
AC007566.10	-0.14681858	-0.5134307	0.8832752250568328	0.9974318411271254
RP11-188D8.1	-0.14688718	-0.52012753	0.8832210633939712	0.9974318411271254
AMY2B	-0.14697868	-0.5982923	0.8831488486927014	0.9974318411271254
FAM66C	-0.1478707	0.029896058	0.8824448063358589	0.9974318411271254
DGKA	-0.1478707	-0.006567114	0.8824448063358589	0.9974318411271254
FOXO3	-0.1483396	0.10242636	0.882074769988783	0.9974318411271254
ZKSCAN3	-0.1486255	-0.03808011	0.8818491506958233	0.9974318411271254
ZNF804B	-0.14894572	-0.55132246	0.8815964684702836	0.9974318411271254
ZPLD1	-0.14899147	-0.3472341	0.8815603719926812	0.9974318411271254
RP11-21L23.3	-0.14904864	-0.030538553	0.8815152517416508	0.9974318411271254
C21orf90	-0.14908294	-0.4673667	0.8814881797756067	0.9974318411271254
RP11-341A22.2	-0.14910582	-0.75479466	0.881470131875169	0.9974318411271254
CTD-2561B21.5	-0.14926593	-0.6746976	0.8813437982960468	0.9974318411271254
RP11-395P17.3	-0.1492888	-0.70866615	0.8813257508882746	0.9974318411271254
MAPK4	-0.14931168	-0.82050776	0.8813077035421272	0.9974318411271254
AC006273.4	-0.14931168	-0.8485301	0.8813077035421272	0.9974318411271254
CENPI	-0.1493803	-0.97694516	0.8812535618735252	0.9974318411271254
CTD-2647E9.3	-0.14942604	-1.02629	0.8812174677360834	0.9974318411271254
CTD-2201E18.5	-0.14967763	-1.5200983	0.881018954392261	0.9974318411271254
RNU11	-0.14974625	-1.3453212	0.8809648156862977	0.9974318411271254
FAM43B	-0.14976913	-0.062096428	0.880946769574583	0.9974318411271254
MZB1	-0.14986062	-2.283157	0.8808745857460017	0.9974318411271254
KCNJ2	-0.15047817	-0.13993558	0.8803873708191986	0.9974318411271254
AGAP2	-0.15159893	-0.6130037	0.8795032817167616	0.9974318411271254
AQP4-AS1	-0.15159893	-0.6816938	0.8795032817167616	0.9974318411271254
RP11-328D5.1	-0.15164468	-1.0812186	0.8794671996302904	0.9974318411271254
RP11-110I1.14	-0.15166754	-1.195301	0.8794491586809128	0.9974318411271254
VPREB3	-0.15166754	-1.0797366	0.8794491586809128	0.9974318411271254
LINC00106	-0.15169041	-1.1134799	0.8794311177941193	0.9974318411271254
RP11-550H2.1	-0.15169041	-1.1374261	0.8794311177941193	0.9974318411271254
RP11-548P2.2	-0.15169041	-1.4017348	0.8794311177941193	0.9974318411271254
REG3G	-0.15169041	-1.0610831	0.8794311177941193	0.9974318411271254
TRIML1	-0.15169041	-1.3028728	0.8794311177941193	0.9974318411271254
SNAP25-AS1	-0.15171328	-1.5471321	0.8794130769699193	0.9974318411271254
CD101	-0.15171328	-1.3684593	0.8794130769699193	0.9974318411271254
LINC00524	-0.15173616	-1.402554	0.8793950362083219	0.9974318411271254
RP11-346C20.3	-0.15173616	-1.5936105	0.8793950362083219	0.9974318411271254
GHRLOS	-0.15173616	-1.2847818	0.8793950362083219	0.9974318411271254
CTD-2005H7.1	-0.15173616	-1.4749734	0.8793950362083219	0.9974318411271254
CTD-2135D7.2	-0.15175903	-1.5168556	0.8793769955093365	0.9974318411271254
AC074212.6	-0.1517819	-1.620246	0.8793589548729721	0.9974318411271254
TUSC7	-0.15180477	-1.4348867	0.8793409142992381	0.9974318411271254
NME9	-0.15182765	-1.677769	0.8793228737881437	0.9974318411271254
RP11-303E16.7	-0.15185052	-1.7989588	0.879304833339698	0.9974318411271254
XXbac-BPG181M17.6	-0.1518734	-1.801098	0.8792867929539103	0.9974318411271254
GBP6	-0.1518734	-1.5786097	0.8792867929539103	0.9974318411271254
SLIT3	-0.15188482	0.65437204	0.8792777727845161	0.9974318411271254
RP11-2B6.3	-0.15189627	-1.9463956	0.8792687526307899	0.9974318411271254
LRRC10B	-0.15279973	0.1849908	0.8785562100954781	0.9974318411271254
SLC33A1	-0.15297127	0.0776418	0.8784209283025951	0.9974318411271254
MMP25	-0.15314282	-0.09719084	0.8782856500596309	0.9974318411271254
INHA	-0.15362313	0.22875318	0.8779068898979892	0.9974318411271254
RP11-244B22.11	-0.15416065	-20.98441	0.8774830723807008	0.9974318411271254
RP5-1120P11.3	-0.15416065	-21.22034	0.8774830723807008	0.9974318411271254
RP11-244H18.3	-0.15416065	-20.993628	0.8774830723807008	0.9974318411271254
KRT1	-0.15416065	-21.112661	0.8774830723807008	0.9974318411271254
AC005042.4	-0.15416065	-21.601397	0.8774830723807008	0.9974318411271254
APOL5	-0.15416065	-21.11015	0.8774830723807008	0.9974318411271254
RP5-1109J22.2	-0.15416065	-21.030518	0.8774830723807008	0.9974318411271254
RP3-340N1.2	-0.15416065	-21.477436	0.8774830723807008	0.9974318411271254
CTD-2292M16.7	-0.15416065	-21.56093	0.8774830723807008	0.9974318411271254
RP11-444E17.6	-0.15416065	-20.733334	0.8774830723807008	0.9974318411271254
RP11-342D11.2	-0.15416065	-21.075035	0.8774830723807008	0.9974318411271254
DRD3	-0.15416065	-21.360607	0.8774830723807008	0.9974318411271254
SMIM9	-0.15416065	-20.878405	0.8774830723807008	0.9974318411271254
ZNF705D	-0.15416065	-21.250895	0.8774830723807008	0.9974318411271254
CTC-527H23.3	-0.15416065	-21.387741	0.8774830723807008	0.9974318411271254
AC124997.1	-0.15416065	-20.985966	0.8774830723807008	0.9974318411271254
CTC-378H22.2	-0.15416065	-21.627335	0.8774830723807008	0.9974318411271254
RP11-422J15.1	-0.15416065	-21.180397	0.8774830723807008	0.9974318411271254
RP11-327F22.5	-0.15416065	-21.458847	0.8774830723807008	0.9974318411271254
AC012668.2	-0.15416065	-21.181826	0.8774830723807008	0.9974318411271254
AC009505.2	-0.15416065	-20.98704	0.8774830723807008	0.9974318411271254
RP11-156K13.3	-0.15416065	-21.53091	0.8774830723807008	0.9974318411271254
PROZ	-0.15416065	-20.984728	0.8774830723807008	0.9974318411271254
AP000459.4	-0.15416065	-20.764542	0.8774830723807008	0.9974318411271254
RP1-90K10.4	-0.15416065	-21.163847	0.8774830723807008	0.9974318411271254
AC092625.1	-0.15416065	-21.054756	0.8774830723807008	0.9974318411271254
RP11-117D22.2	-0.15416065	-21.55045	0.8774830723807008	0.9974318411271254
SLC9B1P1	-0.15416065	-21.389366	0.8774830723807008	0.9974318411271254
LINC01070	-0.15416065	-21.23855	0.8774830723807008	0.9974318411271254
SOAT2	-0.15416065	-20.70706	0.8774830723807008	0.9974318411271254
MYF5	-0.15416065	-21.128195	0.8774830723807008	0.9974318411271254
CCL22	-0.15416065	-21.771587	0.8774830723807008	0.9974318411271254
RP3-400B16.1	-0.15416065	-20.829733	0.8774830723807008	0.9974318411271254
GJB6	-0.15416065	-21.07356	0.8774830723807008	0.9974318411271254
RP11-711M9.1	-0.15416065	-21.23605	0.8774830723807008	0.9974318411271254
GRXCR2	-0.15416065	-20.679705	0.8774830723807008	0.9974318411271254
RP1-290I10.7	-0.15416065	-20.886784	0.8774830723807008	0.9974318411271254
TNFRSF13B	-0.15416065	-21.948792	0.8774830723807008	0.9974318411271254
NT5C1B-RDH14	-0.15416065	-21.495564	0.8774830723807008	0.9974318411271254
BIRC8	-0.15416065	-21.126156	0.8774830723807008	0.9974318411271254
AP001626.2	-0.15416065	-21.475008	0.8774830723807008	0.9974318411271254
AC104653.1	-0.15416065	-21.14323	0.8774830723807008	0.9974318411271254
TMPRSS3	-0.15416065	-21.004637	0.8774830723807008	0.9974318411271254
CCDC13-AS1	-0.15416065	-21.121525	0.8774830723807008	0.9974318411271254
LINC00384	-0.15416065	-21.250141	0.8774830723807008	0.9974318411271254
LINC00385	-0.15416065	-21.642578	0.8774830723807008	0.9974318411271254
RXFP2	-0.15416065	-20.810242	0.8774830723807008	0.9974318411271254
RP11-90D11.1	-0.15416065	-21.117682	0.8774830723807008	0.9974318411271254
LCT	-0.15416065	-20.841852	0.8774830723807008	0.9974318411271254
RP11-24F11.2	-0.15416065	-21.863966	0.8774830723807008	0.9974318411271254
LINC01143	-0.15416065	-21.237091	0.8774830723807008	0.9974318411271254
RP1-178F10.3	-0.15416065	-21.298754	0.8774830723807008	0.9974318411271254
RP11-100L22.1	-0.15416065	-21.448723	0.8774830723807008	0.9974318411271254
RP4-576H24.4	-0.15416065	-21.356903	0.8774830723807008	0.9974318411271254
RP11-172E9.2	-0.15416065	-20.768087	0.8774830723807008	0.9974318411271254
RP11-148B6.2	-0.15416065	-20.757492	0.8774830723807008	0.9974318411271254
AP001065.2	-0.15416065	-21.351276	0.8774830723807008	0.9974318411271254
RP11-95M5.1	-0.15416065	-21.148045	0.8774830723807008	0.9974318411271254
AC068196.1	-0.15416065	-21.164583	0.8774830723807008	0.9974318411271254
GUCA2B	-0.15416065	-20.698486	0.8774830723807008	0.9974318411271254
UGT1A8	-0.15416065	-20.974243	0.8774830723807008	0.9974318411271254
RP11-728G15.1	-0.15416065	-21.202133	0.8774830723807008	0.9974318411271254
RP11-826N14.1	-0.15416065	-21.26552	0.8774830723807008	0.9974318411271254
AC106876.2	-0.15416065	-20.906492	0.8774830723807008	0.9974318411271254
RP11-84A19.2	-0.15416065	-21.27389	0.8774830723807008	0.9974318411271254
AC020743.2	-0.15416065	-21.058456	0.8774830723807008	0.9974318411271254
RP3-412A9.16	-0.15416065	-21.129478	0.8774830723807008	0.9974318411271254
AC004854.4	-0.15416065	-20.627855	0.8774830723807008	0.9974318411271254
POTEF	-0.15416065	-20.962355	0.8774830723807008	0.9974318411271254
AC004528.4	-0.15416065	-21.036283	0.8774830723807008	0.9974318411271254
RP3-467K16.7	-0.15416065	-21.105137	0.8774830723807008	0.9974318411271254
CNTNAP5	-0.15416065	-20.705647	0.8774830723807008	0.9974318411271254
AL353791.1	-0.15416065	-20.700117	0.8774830723807008	0.9974318411271254
RP11-431J17.1	-0.15416065	-20.984257	0.8774830723807008	0.9974318411271254
BX088651.1	-0.15416065	-21.027355	0.8774830723807008	0.9974318411271254
RP11-195B21.3	-0.15416065	-21.399908	0.8774830723807008	0.9974318411271254
NIPAL4	-0.15416065	-20.930775	0.8774830723807008	0.9974318411271254
LINC00266-3	-0.15416065	-20.735662	0.8774830723807008	0.9974318411271254
CLCA4	-0.15416065	-20.812424	0.8774830723807008	0.9974318411271254
RP11-42A4.1	-0.15416065	-21.172337	0.8774830723807008	0.9974318411271254
NLRP13	-0.15416065	-21.193142	0.8774830723807008	0.9974318411271254
RP11-380F14.2	-0.15416065	-20.682993	0.8774830723807008	0.9974318411271254
RP1-127L4.7	-0.15416065	-20.965328	0.8774830723807008	0.9974318411271254
AF121898.3	-0.15416065	-20.95962	0.8774830723807008	0.9974318411271254
NHEJ1	-0.15416065	-20.766342	0.8774830723807008	0.9974318411271254
LINC00336	-0.15416065	-21.009218	0.8774830723807008	0.9974318411271254
RP11-290F20.2	-0.15416065	-20.984179	0.8774830723807008	0.9974318411271254
RP11-166A12.1	-0.15416065	-20.793571	0.8774830723807008	0.9974318411271254
RP11-41O4.1	-0.15416065	-20.749525	0.8774830723807008	0.9974318411271254
LINC00402	-0.15416065	-20.67572	0.8774830723807008	0.9974318411271254
HOXA11	-0.15416065	-21.09075	0.8774830723807008	0.9974318411271254
RP11-83N9.5	-0.15416065	-20.99001	0.8774830723807008	0.9974318411271254
RP11-362K2.2	-0.15416065	-21.343998	0.8774830723807008	0.9974318411271254
LINC00446	-0.15416065	-20.709484	0.8774830723807008	0.9974318411271254
DKK4	-0.15416065	-21.080458	0.8774830723807008	0.9974318411271254
RUFY4	-0.15416065	-20.80936	0.8774830723807008	0.9974318411271254
LINC00375	-0.15416065	-20.725769	0.8774830723807008	0.9974318411271254
LIM2	-0.15416065	-21.239433	0.8774830723807008	0.9974318411271254
LINC00559	-0.15416065	-21.553429	0.8774830723807008	0.9974318411271254
C8orf86	-0.15416065	-21.101267	0.8774830723807008	0.9974318411271254
CTC-499J9.1	-0.15416065	-20.983873	0.8774830723807008	0.9974318411271254
RP11-111E14.1	-0.15416065	-21.056639	0.8774830723807008	0.9974318411271254
DOCK9-AS1	-0.15416065	-20.78397	0.8774830723807008	0.9974318411271254
UGT2B28	-0.15416065	-21.116615	0.8774830723807008	0.9974318411271254
OCSTAMP	-0.15416065	-20.977047	0.8774830723807008	0.9974318411271254
RP11-547D24.1	-0.15416065	-20.902777	0.8774830723807008	0.9974318411271254
RP11-258J10.1	-0.15416065	-21.399708	0.8774830723807008	0.9974318411271254
RP11-28O3.2	-0.15416065	-21.16459	0.8774830723807008	0.9974318411271254
RP11-547D24.3	-0.15416065	-20.635948	0.8774830723807008	0.9974318411271254
AC079790.2	-0.15416065	-21.183786	0.8774830723807008	0.9974318411271254
LL09NC01-251B2.3	-0.15416065	-20.653145	0.8774830723807008	0.9974318411271254
RP11-348B17.1	-0.15416065	-20.989803	0.8774830723807008	0.9974318411271254
IL36G	-0.15416065	-21.125626	0.8774830723807008	0.9974318411271254
LINC00378	-0.15416065	-20.831278	0.8774830723807008	0.9974318411271254
LINC00533	-0.15416065	-20.645079	0.8774830723807008	0.9974318411271254
RP11-215P8.4	-0.15416065	-20.754602	0.8774830723807008	0.9974318411271254
SMIM2	-0.15416065	-21.05346	0.8774830723807008	0.9974318411271254
RP11-77C3.3	-0.15416065	-21.41431	0.8774830723807008	0.9974318411271254
RP11-498C9.17	-0.15416065	-20.693365	0.8774830723807008	0.9974318411271254
AC092661.1	-0.15416065	-20.919355	0.8774830723807008	0.9974318411271254
RP11-150D5.2	-0.15416065	-20.706661	0.8774830723807008	0.9974318411271254
RP11-1137G4.3	-0.15416065	-21.208017	0.8774830723807008	0.9974318411271254
RP11-493K19.3	-0.15416065	-21.08569	0.8774830723807008	0.9974318411271254
FGF3	-0.15416065	-21.042894	0.8774830723807008	0.9974318411271254
OR2H1	-0.15416065	-21.011484	0.8774830723807008	0.9974318411271254
AC007285.6	-0.15416065	-21.368633	0.8774830723807008	0.9974318411271254
RP11-281N10.1	-0.15416065	-21.101688	0.8774830723807008	0.9974318411271254
RP5-991G20.2	-0.15416065	-21.047382	0.8774830723807008	0.9974318411271254
FOXB1	-0.15416065	-21.206575	0.8774830723807008	0.9974318411271254
CTD-3214H19.6	-0.15416065	-21.39578	0.8774830723807008	0.9974318411271254
TGFA	-0.15416065	-20.792217	0.8774830723807008	0.9974318411271254
CYP7A1	-0.15416065	-21.323488	0.8774830723807008	0.9974318411271254
GFI1B	-0.15416065	-21.24386	0.8774830723807008	0.9974318411271254
AC135983.2	-0.15416065	-21.440083	0.8774830723807008	0.9974318411271254
CEACAM6	-0.15416065	-20.549664	0.8774830723807008	0.9974318411271254
SIGLEC14	-0.15416065	-21.768463	0.8774830723807008	0.9974318411271254
RP11-53M11.3	-0.15416065	-21.155975	0.8774830723807008	0.9974318411271254
RP11-243E13.1	-0.15416065	-21.483328	0.8774830723807008	0.9974318411271254
RP5-906A24.2	-0.15416065	-21.51539	0.8774830723807008	0.9974318411271254
PGLYRP1	-0.15416065	-20.899223	0.8774830723807008	0.9974318411271254
ST8SIA2	-0.15416065	-20.837933	0.8774830723807008	0.9974318411271254
GJB7	-0.15416065	-20.951057	0.8774830723807008	0.9974318411271254
TNFRSF13C	-0.15416065	-21.168554	0.8774830723807008	0.9974318411271254
AC007405.4	-0.15416065	-20.944859	0.8774830723807008	0.9974318411271254
XXbac-B444P24.8	-0.15416065	-21.073996	0.8774830723807008	0.9974318411271254
MIR1302-11	-0.15416065	-20.419205	0.8774830723807008	0.9974318411271254
GAGE13	-0.15416065	-20.751608	0.8774830723807008	0.9974318411271254
TBC1D3P1-DHX40P1	-0.15416065	-21.047188	0.8774830723807008	0.9974318411271254
RP11-214N1.1	-0.15416065	-21.120832	0.8774830723807008	0.9974318411271254
TEX13B	-0.15416065	-21.043571	0.8774830723807008	0.9974318411271254
XXbac-B33L19.3	-0.15416065	-21.007982	0.8774830723807008	0.9974318411271254
XXbac-B33L19.4	-0.15416065	-20.887625	0.8774830723807008	0.9974318411271254
RP11-626G11.1	-0.15416065	-21.299282	0.8774830723807008	0.9974318411271254
RP11-733O18.1	-0.15416065	-21.538797	0.8774830723807008	0.9974318411271254
RP11-80H8.4	-0.15416065	-21.352427	0.8774830723807008	0.9974318411271254
RP11-396O20.1	-0.15416065	-20.875948	0.8774830723807008	0.9974318411271254
RP5-983L19.2	-0.15416065	-20.8485	0.8774830723807008	0.9974318411271254
ZC3H12D	-0.15416065	-21.275764	0.8774830723807008	0.9974318411271254
PRODH2	-0.15416065	-20.738422	0.8774830723807008	0.9974318411271254
RP11-475D12.1	-0.15416065	-21.215406	0.8774830723807008	0.9974318411271254
RP11-688I9.4	-0.15416065	-21.077837	0.8774830723807008	0.9974318411271254
RAET1E	-0.15416065	-21.4661	0.8774830723807008	0.9974318411271254
RP5-977B1.7	-0.15416065	-21.13348	0.8774830723807008	0.9974318411271254
RP11-472G21.2	-0.15416065	-21.130804	0.8774830723807008	0.9974318411271254
CPLX4	-0.15416065	-20.854446	0.8774830723807008	0.9974318411271254
LBP	-0.15416065	-21.024248	0.8774830723807008	0.9974318411271254
CTC-523E23.6	-0.15416065	-21.137209	0.8774830723807008	0.9974318411271254
RP11-45A12.1	-0.15416065	-20.857227	0.8774830723807008	0.9974318411271254
RP11-432J9.6	-0.15416065	-20.892643	0.8774830723807008	0.9974318411271254
AC024560.2	-0.15416065	-20.91345	0.8774830723807008	0.9974318411271254
RP11-753A21.1	-0.15416065	-20.931704	0.8774830723807008	0.9974318411271254
AC128709.3	-0.15416065	-21.621807	0.8774830723807008	0.9974318411271254
SHH	-0.15416065	-21.19461	0.8774830723807008	0.9974318411271254
CTD-2058B24.3	-0.15416065	-21.010267	0.8774830723807008	0.9974318411271254
RP11-364P22.2	-0.15416065	-21.276917	0.8774830723807008	0.9974318411271254
LINC00237	-0.15416065	-20.893913	0.8774830723807008	0.9974318411271254
TRIM49	-0.15416065	-21.078005	0.8774830723807008	0.9974318411271254
RP11-700H6.1	-0.15416065	-21.53371	0.8774830723807008	0.9974318411271254
RP11-362F19.1	-0.15416065	-21.507265	0.8774830723807008	0.9974318411271254
MNX1-AS2	-0.15416065	-20.952057	0.8774830723807008	0.9974318411271254
TRIM49C	-0.15416065	-20.956324	0.8774830723807008	0.9974318411271254
RP11-446J8.1	-0.15416065	-21.114864	0.8774830723807008	0.9974318411271254
RP11-12L8.1	-0.15416065	-21.066254	0.8774830723807008	0.9974318411271254
FAM25A	-0.15416065	-20.679804	0.8774830723807008	0.9974318411271254
AC093822.1	-0.15416065	-21.105337	0.8774830723807008	0.9974318411271254
RP11-71G7.1	-0.15416065	-21.289759	0.8774830723807008	0.9974318411271254
RP11-549K20.1	-0.15416065	-21.032246	0.8774830723807008	0.9974318411271254
RP11-405K6.1	-0.15416065	-21.320925	0.8774830723807008	0.9974318411271254
AC073628.1	-0.15416065	-20.734638	0.8774830723807008	0.9974318411271254
LCE2B	-0.15416065	-20.930649	0.8774830723807008	0.9974318411271254
RP11-706D8.3	-0.15416065	-21.160725	0.8774830723807008	0.9974318411271254
C1orf68	-0.15416065	-21.15504	0.8774830723807008	0.9974318411271254
AC091814.3	-0.15416065	-21.51705	0.8774830723807008	0.9974318411271254
CLEC2A	-0.15416065	-21.110336	0.8774830723807008	0.9974318411271254
CLDN9	-0.15416065	-21.338507	0.8774830723807008	0.9974318411271254
STYK1	-0.15416065	-20.897778	0.8774830723807008	0.9974318411271254
LCE1A	-0.15416065	-21.17669	0.8774830723807008	0.9974318411271254
ANKRD33B	-0.15416065	-20.595203	0.8774830723807008	0.9974318411271254
AJ003147.9	-0.15416065	-21.443573	0.8774830723807008	0.9974318411271254
RP11-124N3.3	-0.15416065	-21.50461	0.8774830723807008	0.9974318411271254
MTRNR2L4	-0.15416065	-21.296228	0.8774830723807008	0.9974318411271254
TLX1NB	-0.15416065	-21.082327	0.8774830723807008	0.9974318411271254
ANKRD61	-0.15416065	-20.962877	0.8774830723807008	0.9974318411271254
RP11-338N10.3	-0.15416065	-20.959682	0.8774830723807008	0.9974318411271254
CDH9	-0.15416065	-21.356962	0.8774830723807008	0.9974318411271254
RP1-249H1.4	-0.15416065	-21.485775	0.8774830723807008	0.9974318411271254
RP11-10O17.3	-0.15416065	-21.245316	0.8774830723807008	0.9974318411271254
AC073934.6	-0.15416065	-21.558357	0.8774830723807008	0.9974318411271254
RP11-67L3.2	-0.15416065	-21.630758	0.8774830723807008	0.9974318411271254
RP1-60O19.2	-0.15416065	-20.95701	0.8774830723807008	0.9974318411271254
AC138655.4	-0.15416065	-20.752258	0.8774830723807008	0.9974318411271254
HAO2	-0.15416065	-20.967955	0.8774830723807008	0.9974318411271254
SAA1	-0.15416065	-21.043701	0.8774830723807008	0.9974318411271254
RP11-344P13.4	-0.15416065	-21.35574	0.8774830723807008	0.9974318411271254
HOXB13	-0.15416065	-20.966795	0.8774830723807008	0.9974318411271254
AC159540.2	-0.15416065	-21.279837	0.8774830723807008	0.9974318411271254
RP11-282I1.1	-0.15416065	-20.91161	0.8774830723807008	0.9974318411271254
AC073343.13	-0.15416065	-20.853678	0.8774830723807008	0.9974318411271254
RP1-225E12.2	-0.15416065	-20.968782	0.8774830723807008	0.9974318411271254
MMP10	-0.15416065	-20.96011	0.8774830723807008	0.9974318411271254
MMP7	-0.15416065	-20.975534	0.8774830723807008	0.9974318411271254
LINC01160	-0.15416065	-21.175207	0.8774830723807008	0.9974318411271254
CCL1	-0.15416065	-20.553429	0.8774830723807008	0.9974318411271254
SLIT1	-0.15416065	-20.776657	0.8774830723807008	0.9974318411271254
LINC00523	-0.15416065	-21.13818	0.8774830723807008	0.9974318411271254
MMD2	-0.15416065	-20.89982	0.8774830723807008	0.9974318411271254
CTB-171A8.1	-0.15416065	-21.203012	0.8774830723807008	0.9974318411271254
TTLL8	-0.15416065	-21.42138	0.8774830723807008	0.9974318411271254
RP11-143I21.1	-0.15416065	-21.306698	0.8774830723807008	0.9974318411271254
CT45A1	-0.15416065	-21.21081	0.8774830723807008	0.9974318411271254
AP006216.10	-0.15416065	-21.147932	0.8774830723807008	0.9974318411271254
CTD-2384A14.2	-0.15416065	-21.467552	0.8774830723807008	0.9974318411271254
CTA-221G9.7	-0.15416065	-21.132317	0.8774830723807008	0.9974318411271254
RP11-831A10.2	-0.15416065	-21.380693	0.8774830723807008	0.9974318411271254
RP11-136K7.3	-0.15416065	-20.96281	0.8774830723807008	0.9974318411271254
AC010746.3	-0.15416065	-21.35871	0.8774830723807008	0.9974318411271254
AC009542.2	-0.15416065	-21.496872	0.8774830723807008	0.9974318411271254
FFAR3	-0.15416065	-21.189936	0.8774830723807008	0.9974318411271254
AP001465.5	-0.15416065	-20.932568	0.8774830723807008	0.9974318411271254
NPIPB8	-0.15416065	-21.103802	0.8774830723807008	0.9974318411271254
TRIM63	-0.15416065	-20.844173	0.8774830723807008	0.9974318411271254
OR52N5	-0.15416065	-21.06615	0.8774830723807008	0.9974318411271254
RP11-195E2.4	-0.15416065	-20.581423	0.8774830723807008	0.9974318411271254
RP11-59D5__B.2	-0.15416065	-21.136995	0.8774830723807008	0.9974318411271254
RP11-661G16.2	-0.15416065	-21.412676	0.8774830723807008	0.9974318411271254
RP11-862G15.2	-0.15416065	-21.342293	0.8774830723807008	0.9974318411271254
CACNA1I	-0.15416065	-21.36744	0.8774830723807008	0.9974318411271254
RP11-1406H17.1	-0.15416065	-21.224302	0.8774830723807008	0.9974318411271254
KLHDC7B	-0.15416065	-21.286669	0.8774830723807008	0.9974318411271254
AC002115.9	-0.15416065	-21.169252	0.8774830723807008	0.9974318411271254
TMPRSS13	-0.15416065	-20.872923	0.8774830723807008	0.9974318411271254
C16orf54	-0.15416065	-21.496212	0.8774830723807008	0.9974318411271254
CGB2	-0.15416065	-21.176908	0.8774830723807008	0.9974318411271254
TMEM72	-0.15416065	-21.079594	0.8774830723807008	0.9974318411271254
METTL11B	-0.15416065	-21.131165	0.8774830723807008	0.9974318411271254
NKX1-1	-0.15416065	-21.279999	0.8774830723807008	0.9974318411271254
OR5D18	-0.15416065	-21.079376	0.8774830723807008	0.9974318411271254
CTD-2314B22.3	-0.15469815	0.060794413	0.8770592899802905	0.9974318411271254
AC010090.1	-0.15535001	0.18924363	0.8765453884026937	0.9974318411271254
CDC42EP3	-0.15571597	0.19329283	0.8762569050482557	0.9974318411271254
RP11-498E2.8	-0.15587609	-0.21355043	0.8761306987477585	0.9974318411271254
CCDC81	-0.15603618	-0.44095615	0.8760044955969435	0.9974318411271254
APC2	-0.15605906	-0.4434808	0.8759864668326995	0.9974318411271254
MATN1-AS1	-0.15615055	-0.5307117	0.8759143524193441	0.9974318411271254
SLC25A34	-0.15631066	-0.55860776	0.8757881546753281	0.9974318411271254
RP11-259K5.2	-0.15637928	-0.7560239	0.8757340708945197	0.9974318411271254
LRRC24	-0.15676811	0.093413666	0.8754276071057882	0.9974318411271254
ANKDD1B	-0.15690534	-0.07788588	0.8753194478733468	0.9974318411271254
ZNF282	-0.15695108	0.056460004	0.8752833953133143	0.9974318411271254
