names	scores	logfoldchanges	pvals	pvals_adj
GATA6	0.049220297	-0.54125655	0.960743737170685	0.9968986826069762
ANO4	0.049086787	0.6264166	0.9608501332844267	0.9968986826069762
PRADC1	0.048997782	0.09816797	0.9609210644144112	0.9968986826069762
C1orf228	0.048775267	0.24925542	0.9610983935915002	0.9968986826069762
C1orf56	0.048463747	0.05930315	0.9613466576707966	0.9968986826069762
KLK2	0.048330236	-0.022752585	0.9614530577107295	0.9968986826069762
HDAC4	0.047440175	-0.47432837	0.9621624087641214	0.9968986826069762
KIAA2013	0.047217663	0.1987001	0.9623397512294788	0.9968986826069762
KCNJ14	0.046639122	0.9866963	0.9628008503376994	0.9968986826069762
MGAT5B	0.046505615	-0.43107006	0.9629072595967012	0.9968986826069762
C5orf42	0.046461113	0.27520746	0.9629427294966149	0.9968986826069762
ZNF223-1	0.046327602	-0.793616	0.9630491396361136	0.9968986826069762
RP4-755D9.1	0.046327602	-0.5167321	0.9630491396361136	0.9968986826069762
RP11-150O12.5	0.04614959	-1.2446628	0.9631910208455964	0.9968986826069762
TICRR	0.04614959	-1.1564996	0.9631910208455964	0.9968986826069762
APOBEC3F	0.046105087	0.12452455	0.9632264913302648	0.9968986826069762
TP53TG3D	0.045927074	0.32792997	0.9633683739960267	0.9968986826069762
MALRD1	0.045749065	0.5957069	0.9635102578217646	0.9968986826069762
RP11-325N19.3	0.045749065	0.6245414	0.9635102578217646	0.9968986826069762
FARS2	0.044948008	0.034456044	0.9641487492719877	0.9968986826069762
CTD-2368P22.1	0.044948008	0.46797758	0.9641487492719877	0.9968986826069762
AC131056.3	0.043657422	1.2891622	0.9651774781231908	0.9968986826069762
CTA-384D8.36	0.043256897	-0.37604362	0.9654967506668742	0.9968986826069762
ANO3	0.043212395	0.8952997	0.9655322257363432	0.9968986826069762
TESK1	0.04316789	-0.15833029	0.9655677008740337	0.9968986826069762
AC006115.3	0.04298988	-0.49507937	0.9657096021056075	0.9968986826069762
RFX8	0.04285637	0.7196703	0.9658160287421771	0.9968986826069762
ZBTB26	0.042722862	0.05677141	0.9659224559876907	0.9968986826069762
FBXO10	0.041610286	0.28709832	0.9668093731278053	0.9968986826069762
CARS	0.04076473	-0.006884813	0.9674834576741084	0.9968986826069762
TMEM44-AS1	0.040720228	0.13503931	0.9675189364559715	0.9968986826069762
SHCBP1L	0.040586717	0.5170512	0.9676253731870428	0.9968986826069762
MET	0.040497713	1.3337715	0.9676963313282901	0.9968986826069762
SFRP5	0.040497713	1.0965062	0.9676963313282901	0.9968986826069762
USP46-AS1	0.04018619	-0.1371838	0.9679446868331752	0.9968986826069762
WDR63	0.040141687	0.936155	0.9679801664453846	0.9968986826069762
SIRT4	0.039963678	0.68667686	0.9681220855273379	0.9968986826069762
C7orf25	0.03987467	0.7258988	0.9681930454472017	0.9968986826069762
RP11-427H3.3	0.039474145	0.2805227	0.9685123681950443	0.9968986826069762
DCDC2	0.039474145	-1.2626225	0.9685123681950443	0.9968986826069762
SMPD4	0.038940106	-0.074619055	0.9689381397034917	0.9968986826069762
RP11-524O1.4	0.03853958	0.239705	0.9692574741520167	0.9968986826069762
BOLA2B	0.038450576	0.3437338	0.9693284380340159	0.9968986826069762
PLXDC1	0.038272563	0.30795282	0.9694703665260398	0.9968986826069762
FPGT-TNNI3K	0.037827533	0.21672043	0.9698251919767176	0.9968986826069762
CASP2	0.037293497	0.21701019	0.9702509903961332	0.9968986826069762
RP13-977J11.2	0.036358934	0.62842876	0.9709961579629083	0.9968986826069762
ZNF716	0.03613642	-1.2669196	0.9711735825685914	0.9968986826069762
CDC7	0.03613642	-0.3384651	0.9711735825685914	0.9968986826069762
HIST1H2AL	0.03600291	0.42078465	0.9712800380173585	0.9968986826069762
CD22	0.035913903	0.4341583	0.9713510086009323	0.9968986826069762
KLK8	0.0358249	0.4692352	0.9714219794113677	0.9968986826069762
PPP6R2	0.034979343	-0.34656936	0.9720962133178638	0.9968986826069762
C4orf47	0.0343563	0.16321954	0.9725930300367388	0.9968986826069762
ETV4	0.034311797	-0.0015054094	0.9726285173544506	0.9968986826069762
RIPK4	0.034000278	1.2853736	0.9728769300917762	0.9968986826069762
LINC00968	0.033777762	0.028674781	0.9730543693736073	0.9968986826069762
PCDH11X	0.03373326	0.9491403	0.9730898573902922	0.9968986826069762
AC098617.1	0.033510745	-0.48244134	0.9732672982714483	0.9968986826069762
CCDC6	0.033466242	0.19775717	0.9733027866067344	0.9968986826069762
ANKFN1	0.032798696	-1.2927176	0.9738351179392508	0.9968986826069762
NUP210L	0.032798696	-1.3834387	0.9738351179392508	0.9968986826069762
ROCK1	0.03270969	-0.03693071	0.9739060963360484	0.9968986826069762
RP11-89C3.4	0.03195314	-0.8646684	0.9745094209953733	0.9968986826069762
CTD-3064H18.1	0.031241091	-0.061165564	0.9750772692984001	0.9968986826069762
CCDC124	0.030974073	0.11141672	0.9752902156841738	0.9968986826069762
SLC35D1	0.030662553	0.1911199	0.9755386553591499	0.9968986826069762
AC074389.5	0.030395536	0.8516305	0.9757516055417038	0.9968986826069762
ZFP41	0.030351032	-0.27304995	0.9757870974072391	0.9968986826069762
ADAMTSL1	0.03017302	-0.33687648	0.9759290653480711	0.9968986826069762
TAS2R14	0.029950505	0.67529625	0.9761065263458981	0.9968986826069762
VWA5B2	0.029816996	-0.6874988	0.976213003512843	0.9968986826069762
CNIH3	0.028748926	-0.41817483	0.9770648359483968	0.9968986826069762
MAD2L1BP	0.028704422	-0.2944415	0.9771003295409124	0.9968986826069762
ADORA2A-AS1	0.02865992	0.5082295	0.9771358231787687	0.9968986826069762
BAALC	0.02852641	0.050644692	0.9772423043636794	0.9968986826069762
CERK	0.028481906	0.27928427	0.9772777981821961	0.9968986826069762
C12orf68	0.028303895	-0.36166078	0.9774197739054554	0.9968986826069762
MYLK-AS1	0.028125884	-1.0409659	0.9775617503440515	0.9968986826069762
MRC1L1	0.027636351	-0.10954087	0.977952189201944	0.9968986826069762
RPGRIP1L	0.027102314	0.040460918	0.9783781285226091	0.9968986826069762
SCNN1D	0.026968805	0.72360456	0.978484614320786	0.9968986826069762
LINC01120	0.026523776	0.7569265	0.978839569739801	0.9968986826069762
RORB	0.026390268	-0.71405894	0.978946057185727	0.9968986826069762
LEFTY1	0.02612325	-1.4134686	0.9791590332012576	0.9968986826069762
RP11-66N24.3	0.026078746	0.40627342	0.9791945293486884	0.9968986826069762
PIGB	0.025989741	-0.8225452	0.9792655217670686	0.9968986826069762
MEF2C-AS1	0.0253667	0.1377272	0.9797624732624942	0.9968986826069762
RSG1	0.0253667	-0.80522746	0.9797624732624942	0.9968986826069762
ADAMTS8	0.024921669	0.07466431	0.9801174434362665	0.9968986826069762
OBFC1	0.024654651	0.012928991	0.980330427434765	0.9968986826069762
EFHC2	0.024565645	0.09326484	0.9804014224132644	0.9968986826069762
PYCRL	0.024521142	-0.07606748	0.9804369199607607	0.9968986826069762
SAYSD1	0.024432136	-0.073365726	0.9805079151718942	0.9968986826069762
FABP6	0.0238981	0.7764273	0.9809338896611444	0.9968986826069762
CTC-308K20.1	0.023720087	0.7195465	0.98107588237167	0.9968986826069762
DCLRE1A	0.023720087	0.70203966	0.98107588237167	0.9968986826069762
GPR68	0.023542076	0.49884722	0.9812178756817552	0.9968986826069762
CDR2L	0.023230556	-0.7517379	0.9814663654035685	0.9968986826069762
LINC00882	0.023186052	-0.41282976	0.9815018640826163	0.9968986826069762
ZNF517	0.022785526	-1.4847329	0.9818213538339328	0.9968986826069762
DEPDC7	0.022741023	-0.108318366	0.9818568528761112	0.9968986826069762
MAP7D3	0.02269652	0.083289	0.9818923519542164	0.9968986826069762
DTWD2	0.022518508	-0.51051384	0.9820343486244976	0.9968986826069762
ZNF646	0.022340495	-0.85648185	0.9821763458639823	0.9968986826069762
CLGN	0.022073478	-0.27489865	0.9823893427806284	0.9968986826069762
AGO3	0.022028975	-0.025289938	0.9824248423891998	0.9968986826069762
PPP1R3C	0.020026341	0.16067667	0.9840223597284427	0.9968986826069762
TCAP	0.019892832	-0.6903446	0.9841288632332952	0.9968986826069762
TM4SF19-1	0.019447802	-1.2751046	0.9844838769483543	0.9968986826069762
ZDHHC13	0.018780258	0.13972017	0.9850164032601118	0.9968986826069762
HSD17B6	0.018780258	-0.14538151	0.9850164032601118	0.9968986826069762
HIST2H2AA3	0.018602246	0.15345682	0.9851584114139004	0.9968986826069762
HOTAIR	0.01851324	0.047078304	0.9852294156674194	0.9968986826069762
SLC9A1	0.018246222	0.19063067	0.9854424291277278	0.9968986826069762
RAB3C	0.01775669	1.3109015	0.9858329564894517	0.9968986826069762
LMNB2	0.017489672	-0.090629004	0.986045972850813	0.9968986826069762
RP11-680F8.1	0.017489672	0.76729476	0.986045972850813	0.9968986826069762
LAT	0.017311659	0.69405836	0.9861879843119913	0.9968986826069762
FAM3B	0.017089143	-0.23047331	0.9863654992533609	0.9968986826069762
SLC19A1	0.017000139	-0.12833284	0.9864365054194058	0.9968986826069762
GPR37	0.01686663	0.5916379	0.9865430148697483	0.9968986826069762
ZHX1-C8ORF76	0.016733121	-0.47865433	0.9866495245599338	0.9968986826069762
RP11-400K9.4	0.016555108	-0.29625905	0.9867915378499902	0.9968986826069762
RP11-3B7.1	0.01628809	-1.1224045	0.9870045585683838	0.9968986826069762
ADAMTS13	0.016199084	-0.87191474	0.987075565681148	0.9968986826069762
RP4-561L24.3	0.016154582	0.25391015	0.9871110692759575	0.9968986826069762
CLCN2	0.016021073	0.6043654	0.9872175802132517	0.9968986826069762
RP11-96K19.5	0.015175516	0.0013327398	0.9878921546949669	0.9968986826069762
CIPC	0.015042007	-1.0936294	0.9879986672588823	0.9968986826069762
AC007405.6	0.014507972	-1.1807146	0.9884247196345949	0.9968986826069762
SDK2	0.014418965	0.98882055	0.9884957286880888	0.9968986826069762
JAZF1	0.01432996	-0.06772627	0.988566737832714	0.9968986826069762
ARTN	0.013840427	-0.20083244	0.9889572897319895	0.9968986826069762
MASP1	0.013484403	-0.41320464	0.9892413291442936	0.9968986826069762
SLC1A1	0.0134399	0.5025847	0.9892768341674487	0.9968986826069762
KCNC1	0.01254984	0.28140876	0.9899869389966275	0.9968986826069762
AMPH	0.011481768	-0.13451473	0.9908390752123715	0.9968986826069762
PNMT	0.011392763	-0.082448006	0.9909100870487957	0.9968986826069762
RP11-81H14.2	0.011259254	0.8031573	0.9910166049382706	0.9968986826069762
AC034243.1	0.010992236	0.7214792	0.9912296411956791	0.9968986826069762
DOCK3	0.01090323	0.8839151	0.991300653421185	0.9968986826069762
CD33	0.010769721	-0.027306277	0.9914071718884818	0.9968986826069762
LEPREL1	0.010146679	-0.4829057	0.9919042600636111	0.9968986826069762
NOTCH2NL	0.010146679	-0.0064618355	0.9919042600636111	0.9968986826069762
FAM81A	0.0098351585	0.2652457	0.9921528053416737	0.9968986826069762
ANKRD18A	0.009612644	-1.2565987	0.9923303381507829	0.9968986826069762
CTD-2020K17.1	0.009523638	-1.2557861	0.9924013513812446	0.9968986826069762
PNMA3	0.009479134	0.2571713	0.9924368580190838	0.9968986826069762
VWA8	0.009434632	0.30466077	0.9924723646719015	0.9968986826069762
C1orf106	0.009434632	-1.5420444	0.9924723646719015	0.9968986826069762
TRMT12	0.009301123	0.45240536	0.9925788847195222	0.9968986826069762
ADAM22	0.008144045	-0.102119334	0.993502063803179	0.9968986826069762
SPDYC	0.008010536	1.1881405	0.9936085850499291	0.9968986826069762
CALY	0.007342992	0.09152071	0.9941411929545411	0.9968986826069762
NBPF3	0.0072094826	0.48840845	0.9942477148563456	0.9968986826069762
ANK1	0.006452932	-0.9407667	0.9948513408474738	0.9969273902364064
ELSPBP1	0.006363926	-0.9072898	0.9949223558703801	0.9969560954616321
ACAN	0.00627492	-0.9136305	0.9949933709335114	0.9969847982823967
PLXNC1	0.0060969084	-1.6515069	0.9951354011781981	0.9970846529434083
TGFB2	0.00462831	-0.021788914	0.9963071561635992	0.9981311953220714
RP11-533E19.7	0.004450298	-0.28602904	0.9964491876624365	0.9982309854264786
ZPBP2	0.004361292	-0.6555816	0.9965202034543309	0.9982596273694243
QRICH2	0.004272286	-0.2654799	0.9965912192737922	0.9982813371447534
IFITM10	0.004227783	0.52962387	0.9966267271936847	0.9982813371447534
TRIM61	0.004049771	0.43891856	0.9967687589393591	0.9983811041138736
EFNB3	0.003916262	-0.37803042	0.9968752828160558	0.9984452987980161
CTB-152G17.6	0.0027591847	-1.306246	0.9977984918772399	0.9986403819336903
DUSP19	0.0027591847	-1.6269622	0.9977984918772399	0.9986403819336903
AL592284.1	0.0027146817	0.17031662	0.9978339999848276	0.9986403819336903
PPP1R9A	0.002269652	-0.27026117	0.9981890812850389	0.9988682947451292
CTD-3049M7.1	0.0015131013	-1.037173	0.9987927202808519	0.9993023517394525
ZNF782	0.0013350894	0.63671666	0.9989347530989715	0.9993880258844628
ELAVL3	0.0004895328	-0.5333502	0.9996094093691876	0.9997793676127257
EVA1A	0.00017801192	0.27066088	0.9998579670384182	0.9999004617456748
FAM195B	0.0	0.21146503	1.0	1.0
ENKUR	-0.00017801192	0.190425	0.9998579670384182	0.9999004617456748
RP11-356C4.3	-0.00035602384	0.20061961	0.9997159340813373	0.9998434109293096
NRIP2	-0.00057853875	-1.9225799	0.9995383928981719	0.9997508346394893
PIP4K2B	-0.0007120477	0.0515117	0.9994318681986807	0.9996867819552353
FRS2	-0.00075655064	-0.3926684	0.9993963599676736	0.9996867819552353
FER1L6-AS2	-0.0011570775	-0.03914259	0.9990767859508469	0.9994165790929099
SH3BGRL2	-0.0012460834	0.06520064	0.9990057695209711	0.9993880258844628
UGT8	-0.0012460834	0.043723516	0.9990057695209711	0.9993880258844628
DIABLO	-0.0015576043	-0.5930699	0.9987572120821238	0.9993023517394525
DCDC1	-0.0018691252	-0.07825922	0.9985086547638831	0.9991031062508151
SLC44A4	-0.0020916401	0.6917473	0.9983311139094849	0.9989679400506136
MIAT	-0.002314155	-0.3519015	0.998153573137718	0.9988682947451292
NBEAL2	-0.002358658	0.67451566	0.998118064994054	0.9988682947451292
RP11-314C16.1	-0.0027146817	0.3417469	0.9978339999848276	0.9986403819336903
PARVG	-0.0027591847	-0.6567033	0.9977984918772399	0.9986403819336903
SLC36A1	-0.0028481907	-1.0990924	0.9977274756752152	0.9986403819336903
MARK1	-0.0031152086	-0.109913014	0.9975144271794097	0.998575387004106
MTMR1	-0.0031152086	-0.46171317	0.9975144271794097	0.998575387004106
XXbac-BPG248L24.13	-0.0032932204	-17.467442	0.9973723949463891	0.9985181658974827
AC016682.1	-0.0032932204	-17.79176	0.9973723949463891	0.9985181658974827
RP11-809N8.4	-0.0032932204	-17.7353	0.9973723949463891	0.9985181658974827
RP11-292D4.1	-0.0032932204	-16.793354	0.9973723949463891	0.9985181658974827
PLEKHG7	-0.0032932204	-17.677195	0.9973723949463891	0.9985181658974827
RP11-470L19.5	-0.0032932204	-18.392193	0.9973723949463891	0.9985181658974827
EVX1-AS	-0.0032932204	-17.85244	0.9973723949463891	0.9985181658974827
CH17-132F21.1	-0.0032932204	-17.435734	0.9973723949463891	0.9985181658974827
RP11-532N4.2	-0.0032932204	-17.628796	0.9973723949463891	0.9985181658974827
RP11-467I17.1	-0.0032932204	-18.50958	0.9973723949463891	0.9985181658974827
SLX4	-0.00462831	-0.23285222	0.9963071561635992	0.9981311953220714
HIST1H2BA	-0.0057853875	-1.6980556	0.9953839544746128	0.9972912262630462
LRR1	-0.006541938	0.117188275	0.9947803258653549	0.9968986826069762
RP11-406A9.2	-0.006586441	-18.446066	0.9947448183897666	0.9968986826069762
RP11-122K13.14	-0.006586441	-18.983885	0.9947448183897666	0.9968986826069762
RP11-351J23.1	-0.006586441	-18.766644	0.9947448183897666	0.9968986826069762
KB-1517D11.4	-0.006586441	-18.990643	0.9947448183897666	0.9968986826069762
RP11-801F7.1	-0.006586441	-18.558727	0.9947448183897666	0.9968986826069762
PCA3	-0.006586441	-19.018593	0.9947448183897666	0.9968986826069762
RP11-894P9.2	-0.006586441	-18.707687	0.9947448183897666	0.9968986826069762
KB-1471A8.1	-0.006586441	-18.776468	0.9947448183897666	0.9968986826069762
RP11-36B15.1	-0.006586441	-18.85971	0.9947448183897666	0.9968986826069762
CTD-2281M20.1	-0.006586441	-18.592499	0.9947448183897666	0.9968986826069762
OR52H1	-0.006586441	-18.770546	0.9947448183897666	0.9968986826069762
NEUROG1	-0.006586441	-18.451271	0.9947448183897666	0.9968986826069762
HK3	-0.006586441	-19.36798	0.9947448183897666	0.9968986826069762
PF4V1	-0.006586441	-18.164879	0.9947448183897666	0.9968986826069762
P2RY12	-0.006586441	-19.441515	0.9947448183897666	0.9968986826069762
RP11-642C5.1	-0.006586441	-18.71063	0.9947448183897666	0.9968986826069762
LINC01167	-0.006586441	-18.963802	0.9947448183897666	0.9968986826069762
RP11-701P16.5	-0.006586441	-19.595463	0.9947448183897666	0.9968986826069762
RP11-451G4.2	-0.006586441	-18.024035	0.9947448183897666	0.9968986826069762
IL18RAP	-0.006586441	-19.170084	0.9947448183897666	0.9968986826069762
RP11-142G7.2	-0.006586441	-17.917511	0.9947448183897666	0.9968986826069762
RP11-585P4.5	-0.006586441	-18.171272	0.9947448183897666	0.9968986826069762
ZNF197-AS1	-0.006586441	-18.676096	0.9947448183897666	0.9968986826069762
MUC21	-0.006586441	-17.487688	0.9947448183897666	0.9968986826069762
RP11-11K13.1	-0.006586441	-18.49089	0.9947448183897666	0.9968986826069762
RP11-731F5.2	-0.006586441	-18.298252	0.9947448183897666	0.9968986826069762
RP11-778J16.3	-0.006586441	-18.257385	0.9947448183897666	0.9968986826069762
RP11-644F5.16	-0.006586441	-18.95836	0.9947448183897666	0.9968986826069762
RP11-38H17.1	-0.006586441	-18.098871	0.9947448183897666	0.9968986826069762
RP11-362K14.5	-0.006586441	-18.506832	0.9947448183897666	0.9968986826069762
TRIM10	-0.006586441	-18.24769	0.9947448183897666	0.9968986826069762
RP11-704J17.5	-0.006586441	-18.559452	0.9947448183897666	0.9968986826069762
AC010468.2	-0.006586441	-18.577312	0.9947448183897666	0.9968986826069762
RP11-362K14.7	-0.006586441	-18.508785	0.9947448183897666	0.9968986826069762
AC005534.8	-0.006586441	-18.398252	0.9947448183897666	0.9968986826069762
ANKUB1	-0.006586441	-18.397522	0.9947448183897666	0.9968986826069762
AC005355.2	-0.006586441	-19.079962	0.9947448183897666	0.9968986826069762
RP11-51J9.6	-0.006586441	-18.504787	0.9947448183897666	0.9968986826069762
RP11-809C18.4	-0.006586441	-18.09267	0.9947448183897666	0.9968986826069762
RP11-16E12.2	-0.006586441	-18.765863	0.9947448183897666	0.9968986826069762
RP11-560I19.1	-0.006586441	-17.85903	0.9947448183897666	0.9968986826069762
GLYATL2	-0.006586441	-18.793474	0.9947448183897666	0.9968986826069762
PCDHA3	-0.006586441	-19.227345	0.9947448183897666	0.9968986826069762
AP001257.1	-0.006586441	-19.152615	0.9947448183897666	0.9968986826069762
RP11-710F7.3	-0.006586441	-18.844263	0.9947448183897666	0.9968986826069762
AC011288.2	-0.006586441	-18.586287	0.9947448183897666	0.9968986826069762
CTD-2325A15.5	-0.006586441	-18.596155	0.9947448183897666	0.9968986826069762
RP11-1263C18.1	-0.006586441	-18.53175	0.9947448183897666	0.9968986826069762
OSTN	-0.006586441	-18.909508	0.9947448183897666	0.9968986826069762
NEUROD1	-0.006586441	-17.97472	0.9947448183897666	0.9968986826069762
RP5-1021I20.4	-0.006586441	-18.725224	0.9947448183897666	0.9968986826069762
FGF12-AS3	-0.006586441	-18.805847	0.9947448183897666	0.9968986826069762
CTD-2227E11.1	-0.006586441	-17.951082	0.9947448183897666	0.9968986826069762
RP11-135A24.4	-0.006586441	-18.520294	0.9947448183897666	0.9968986826069762
RIN1	-0.006586441	-0.6707126	0.9947448183897666	0.9968986826069762
PDZRN3-AS1	-0.006586441	-17.640347	0.9947448183897666	0.9968986826069762
RP11-459I19.1	-0.006586441	-18.898417	0.9947448183897666	0.9968986826069762
RP11-356O9.1	-0.006586441	-18.82149	0.9947448183897666	0.9968986826069762
LINC00993	-0.006586441	-18.066183	0.9947448183897666	0.9968986826069762
CTA-797E19.2	-0.006586441	-19.209929	0.9947448183897666	0.9968986826069762
SYNPR	-0.006586441	-17.63771	0.9947448183897666	0.9968986826069762
C11orf86	-0.006586441	-18.657469	0.9947448183897666	0.9968986826069762
RP11-571L19.7	-0.006586441	-19.054127	0.9947448183897666	0.9968986826069762
LY6D	-0.006586441	-18.355967	0.9947448183897666	0.9968986826069762
CTD-2547H18.1	-0.006586441	-18.72991	0.9947448183897666	0.9968986826069762
RP11-702F3.3	-0.006586441	-17.735363	0.9947448183897666	0.9968986826069762
U47924.27	-0.006586441	-18.876293	0.9947448183897666	0.9968986826069762
RP11-351M8.1	-0.006586441	-18.552729	0.9947448183897666	0.9968986826069762
HOXA2	-0.006586441	-18.77545	0.9947448183897666	0.9968986826069762
AC096670.3	-0.006586441	-17.800396	0.9947448183897666	0.9968986826069762
MMRN1	-0.006586441	-19.078691	0.9947448183897666	0.9968986826069762
RP11-184A2.3	-0.006586441	-18.094326	0.9947448183897666	0.9968986826069762
AC073094.4	-0.006586441	-17.668034	0.9947448183897666	0.9968986826069762
RP11-1033H12.1	-0.006586441	-18.695759	0.9947448183897666	0.9968986826069762
IL2RA	-0.006586441	-18.564516	0.9947448183897666	0.9968986826069762
RP1-151F17.2	-0.006586441	-18.614069	0.9947448183897666	0.9968986826069762
RP11-468H14.2	-0.006586441	-19.065187	0.9947448183897666	0.9968986826069762
DEFA6	-0.006586441	-18.779366	0.9947448183897666	0.9968986826069762
NR2E1	-0.006586441	-17.445002	0.9947448183897666	0.9968986826069762
RP1-121G13.2	-0.006586441	-18.967148	0.9947448183897666	0.9968986826069762
RP11-546K22.3	-0.006586441	-18.842373	0.9947448183897666	0.9968986826069762
RP11-329B9.3	-0.006586441	-18.743937	0.9947448183897666	0.9968986826069762
RP11-238K6.1	-0.006586441	-17.582108	0.9947448183897666	0.9968986826069762
RP11-20I20.4	-0.006586441	-18.337568	0.9947448183897666	0.9968986826069762
TREML1	-0.006586441	-19.193382	0.9947448183897666	0.9968986826069762
RP5-1007H16.1	-0.006586441	-18.367586	0.9947448183897666	0.9968986826069762
RPH3A	-0.006586441	-18.762974	0.9947448183897666	0.9968986826069762
RP11-463O12.3	-0.006586441	-18.772469	0.9947448183897666	0.9968986826069762
RP11-63N8.3	-0.006586441	-18.36125	0.9947448183897666	0.9968986826069762
RP11-64C12.8	-0.006586441	-19.258799	0.9947448183897666	0.9968986826069762
RP11-677O4.2	-0.006586441	-18.1737	0.9947448183897666	0.9968986826069762
AC010525.7	-0.006586441	-18.548912	0.9947448183897666	0.9968986826069762
CYP2A6	-0.006586441	-18.638554	0.9947448183897666	0.9968986826069762
CTD-2587H24.10	-0.006586441	-18.451885	0.9947448183897666	0.9968986826069762
AC004158.3	-0.006586441	-18.718916	0.9947448183897666	0.9968986826069762
RP11-404F10.2	-0.006586441	-18.900244	0.9947448183897666	0.9968986826069762
GRAPL	-0.006586441	-18.859875	0.9947448183897666	0.9968986826069762
RP11-297K8.2	-0.006586441	-19.033276	0.9947448183897666	0.9968986826069762
AP000431.2	-0.006586441	-17.937235	0.9947448183897666	0.9968986826069762
EPN2-AS1	-0.006586441	-18.83254	0.9947448183897666	0.9968986826069762
TMEM105	-0.006586441	-19.374184	0.9947448183897666	0.9968986826069762
PAPL	-0.006586441	-18.793446	0.9947448183897666	0.9968986826069762
CTC-499B15.7	-0.006586441	-18.756546	0.9947448183897666	0.9968986826069762
AP001439.2	-0.006586441	-18.334726	0.9947448183897666	0.9968986826069762
MIR2117	-0.006586441	-18.135067	0.9947448183897666	0.9968986826069762
RP11-353N14.1	-0.006586441	-18.59621	0.9947448183897666	0.9968986826069762
RP11-76E17.2	-0.006586441	-18.551302	0.9947448183897666	0.9968986826069762
EMR3	-0.006586441	-19.152697	0.9947448183897666	0.9968986826069762
AC004257.1	-0.006586441	-18.741507	0.9947448183897666	0.9968986826069762
RP4-794H19.4	-0.006586441	-18.598307	0.9947448183897666	0.9968986826069762
AP000318.2	-0.006586441	-18.397469	0.9947448183897666	0.9968986826069762
AP000322.53	-0.006586441	-18.067408	0.9947448183897666	0.9968986826069762
RP11-505E24.3	-0.006586441	-18.068405	0.9947448183897666	0.9968986826069762
RP11-178C3.1	-0.006586441	-18.77704	0.9947448183897666	0.9968986826069762
NPHS2	-0.006586441	-18.19371	0.9947448183897666	0.9968986826069762
AC007204.2	-0.006586441	-17.998253	0.9947448183897666	0.9968986826069762
CTC-513N18.7	-0.006586441	-18.971441	0.9947448183897666	0.9968986826069762
LINC00319	-0.006586441	-17.53324	0.9947448183897666	0.9968986826069762
UMOD	-0.006586441	-18.002861	0.9947448183897666	0.9968986826069762
SERPINB2	-0.006586441	-18.144241	0.9947448183897666	0.9968986826069762
GHRH	-0.006586441	-18.829695	0.9947448183897666	0.9968986826069762
RP1-76B20.11	-0.006586441	-18.2105	0.9947448183897666	0.9968986826069762
VWA5B1	-0.006586441	-17.997877	0.9947448183897666	0.9968986826069762
RP1-122P22.2	-0.006586441	-18.87634	0.9947448183897666	0.9968986826069762
RNF186	-0.006586441	-17.983906	0.9947448183897666	0.9968986826069762
AL121656.5	-0.006586441	-18.241495	0.9947448183897666	0.9968986826069762
TP53TG3C	-0.006586441	-18.1649	0.9947448183897666	0.9968986826069762
CTD-2541J13.2	-0.006586441	-18.815395	0.9947448183897666	0.9968986826069762
RP11-54O7.2	-0.006586441	-18.734724	0.9947448183897666	0.9968986826069762
RP11-10N16.2	-0.006586441	-18.169512	0.9947448183897666	0.9968986826069762
PNPLA5	-0.006586441	-18.745605	0.9947448183897666	0.9968986826069762
RP4-550H1.4	-0.006586441	-18.77065	0.9947448183897666	0.9968986826069762
BHLHA9	-0.006586441	-18.880901	0.9947448183897666	0.9968986826069762
OMG	-0.006586441	-19.207476	0.9947448183897666	0.9968986826069762
CTA-276F8.2	-0.006586441	-18.573606	0.9947448183897666	0.9968986826069762
APOBEC3A	-0.006586441	-18.991095	0.9947448183897666	0.9968986826069762
RP11-333O1.1	-0.006586441	-18.567524	0.9947448183897666	0.9968986826069762
LLNLR-299G3.1	-0.006586441	-18.153084	0.9947448183897666	0.9968986826069762
RP11-71G12.1	-0.006586441	-18.381794	0.9947448183897666	0.9968986826069762
CTA-126B4.7	-0.006586441	-18.65972	0.9947448183897666	0.9968986826069762
CTC-344H19.4	-0.006586441	-18.073652	0.9947448183897666	0.9968986826069762
RP11-17A19.2	-0.006586441	-18.516722	0.9947448183897666	0.9968986826069762
AC015933.2	-0.006586441	-18.152283	0.9947448183897666	0.9968986826069762
RP11-75N4.2	-0.006586441	-17.973196	0.9947448183897666	0.9968986826069762
CHI3L1	-0.006586441	-17.765837	0.9947448183897666	0.9968986826069762
RP11-129B22.1	-0.006630944	-0.6417963	0.994709310924586	0.9968986826069762
CITED1	-0.006764453	-0.120177224	0.9946027885921944	0.9968986826069762
ZAP70	-0.0069869678	-0.84481686	0.9944252515862614	0.9968986826069762
KB-431C1.4	-0.0071204766	-0.16736889	0.9943187295146273	0.9968986826069762
PRDM6	-0.0074765007	0.00089634414	0.9940346711571658	0.9968986826069762
ZNF460	-0.007877028	-0.043120075	0.9937151064106015	0.9968986826069762
GALNT14	-0.008366561	-0.54118127	0.9933245286502459	0.9968986826069762
SBK1	-0.008411063	0.7229167	0.9932890216590398	0.9968986826069762
ZNF594	-0.009301123	0.26181164	0.9925788847195222	0.9968986826069762
FAM122C	-0.009390129	-0.12645926	0.9925078713396274	0.9968986826069762
SMURF1	-0.009746153	0.28446418	0.9922238184191866	0.9968986826069762
AC104794.4	-0.009879662	-19.316553	0.9921172988261936	0.9968986826069762
